 ,Area
1791,795.623
1792,267.785
1793,677.467
1794,582.833
1795,484.605
1796,323.106
1797,589.367
1798,1006.563
1799,1615.858
1800,7101.369
1801,1364.19
1802,444.639
1803,41638.133
1804,561.597
1805,624.65
1806,494.733
1807,1767.338
1808,1229.59
1809,574.883
1810,2273.07
1811,2290.167
1812,29158.193
1813,337.699
1814,70882.792
1815,2238.766
1816,40289.08
1817,1381.288
1818,10006.712
1819,1688.495
1820,1780.733
1821,19365.36
1822,831.343
1823,662.983
1824,395.96
1825,757.617
1826,373.527
1827,3346.715
1828,2078.03
1829,1888.871
1830,6166.245
1831,1139.094
1832,3310.016
1833,2758.11
1834,653.182
1835,772.319
1836,973.022
1837,1344.153
1838,557.459
1839,3350.2
1840,3651.962
1841,9841.075
1842,1177.862
1843,2933.33
1844,20884.08
1845,469.904
1846,940.352
1847,804.662
1848,1891.92
1849,1119.165
1850,763.389
1851,2397.216
1852,1023.878
1853,3022.955
1854,1162.725
1855,2071.06
1856,934.798
1857,1852.28
1858,590.674
1859,1988.187
1860,36798.617
1861,1669.655
1862,1346.875
1863,1436.609
1864,561.924
1865,857.261
1866,1194.089
1867,5213.261
1868,1216.413
1869,641.966
1870,2005.611
1871,30729.947
1872,2690.157
1873,499.198
1874,66494.122
1875,1082.684
1876,622.69
1877,1329.451
1878,547.767
1879,753.479
1880,264.627
1881,19244.917
1882,4637.942
1883,556.261
1884,1203.127
1885,762.409
1886,31274.664
1887,1276.199
1888,12046.3
1889,548.856
1890,874.794
1891,4347.615
1892,2908.61
1893,455.311
1894,1233.51
1895,561.053
1896,12056.319
1897,909.097
1898,1009.394
1899,468.706
1900,6660.76
1901,21492.613
1902,1360.814
1903,904.632
1904,756.964
1905,4301.659
1906,699.791
1907,10497.524
1908,813.047
1909,233.373
1910,4701.213
1911,30653.934
1912,15038.11
1913,646.975
1914,805.207
1915,222.156
1916,756.746
1917,25149.475
1918,2201.305
1919,1599.305
1920,668.102
1921,656.885
1922,575.537
1923,555.826
1924,650.786
1925,581.744
1926,536.332
1927,2433.153
1928,209.306
1929,968.339
1930,686.179
1931,763.498
1932,2389.048
1933,534.917
1934,409.791
1935,2052.656
1936,4812.618
1937,5225.567
1938,970.626
1939,904.632
1940,550.272
1941,2600.423
1942,459.558
1943,6776.629
1944,18561.134
1945,40566.557
1946,3071.851
1947,2497.513
1948,1623.481
1949,677.794
1950,747.925
1951,272.25
1952,53168.465
1953,3472.168
1954,419.374
1955,534.372
1956,4800.421
1957,618.334
1958,1561.953
1959,5928.407
1960,8945.699
1961,931.857
1962,817.621
1963,1349.38
1964,3087.751
1965,1085.951
1966,1088.456
1967,2108.74
1968,38232.176
1969,2065.833
1970,36483.787
1971,577.823
1972,952.439
1973,1232.095
1974,2604.997
1975,763.171
1976,508.019
1977,2658.467
1978,456.509
1979,1739.024
1980,1144.321
1981,783.971
1982,619.097
1983,1270.427
1984,2431.41
1985,703.712
1986,974.328
1987,806.731
1988,581.853
1989,1070.051
1990,308.732
1991,874.249
1992,761.864
1993,1481.476
1994,816.423
1995,909.533
1996,1105.88
1997,54019.954
1998,864.013
1999,633.145
2000,1748.172
2001,1912.284
2002,42756.318
2003,767.963
2004,826.987
2005,510.523
2006,4004.471
2007,27277.925
2008,1370.071
2009,4860.207
