 ,Area
2000,432.115
2001,571.289
2002,658.954
2003,470.121
2004,948.955
2005,8436.374
2006,1098.692
2007,1621.412
2008,542.867
2009,4034.527
2010,436.907
2011,3707.174
2012,616.919
2013,2125.837
2014,709.919
2015,424.166
2016,609.404
2017,929.788
2018,12380.732
2019,9294.18
2020,895.049
2021,745.638
2022,1411.889
2023,3743.546
2024,1304.731
2025,597.861
2026,1267.487
2027,1171.546
2028,1325.749
2029,2057.883
2030,640.114
2031,637.283
2032,728.105
2033,675.18
2034,1174.051
2035,457.162
2036,802.92
2037,835.808
2038,11700.761
2039,1088.129
2040,875.665
2041,15829.922
2042,497.02
2043,13604.442
2044,693.04
2045,1182.218
2046,4047.16
2047,8372.341
2048,20356.786
2049,6784.797
2050,1734.777
2051,6125.843
2052,580.001
2053,680.516
2054,3653.922
2055,4632.062
2056,692.06
2057,9395.021
2058,2963.169
2059,899.514
2060,767.854
2061,4018.192
2062,854.756
2063,623.67
2064,5171.988
2065,655.36
2066,1835.183
2067,1439.005
2068,1065.913
2069,4544.506
2070,479.487
2071,1136.589
2072,631.293
2073,684.11
2074,449.104
2075,438.54
2076,2588.553
2077,935.233
2078,601.564
2079,725.274
2080,2066.704
2081,525.878
2082,534.917
2083,455.093
2084,1978.386
2085,507.147
2086,632.273
2087,1246.143
2088,490.377
2089,570.418
2090,900.712
2091,536.659
2092,567.478
2093,400.099
2094,552.559
2095,542.322
2096,425.69
2097,577.279
